"cnpj","nome_coop","auditorIndependente","data_coleta","mudou_auditor","situacao","uf","endereco_eletronico","segmento_prudencial","numeroAgencias","Ativo_Total","Patrimonio_Liquido","Despesas_Operacionais","Sobras","regiao","municipio","classe","criterio_de_associacao","categ_coop_sing","filiacao","big_four","Receitas_Operacionais","PECLD","data_inicio_atividades","idade_em_2022","total_de_cooperados","cooperados_pf","cooperados_pj"
26563270,"COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE","FABIO EDUARDO DE ALMEIDA BAUER","02/2022",0,"Autorizada em Atividade","MT","www.primacredi.com.br","S5",2,175365845535,9588030651,-2279693096,821249287,"Centro-Oeste","PRIMAVERA DO LESTE","Singular","Produtor Rural","Clássica",NA,0,2803619095,-2601761737,1991-02-18,31,4596,3661,935
3485130,"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC","www.cresolcentral.com.br","S5",9,22009903554,1144388235,-633568458,10495307,"Sul","SANTA ROSA DE LIMA","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,787096650,-130522204,1999-10-29,23,16109,15007,1102
7958405,"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC","www.cresolcentral.com.br","S5",4,11357912768,687078965,-305294843,13565537,"Sul","RIO FORTUNA","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,338331145,-59347118,2006-04-05,16,5269,4891,378
9488496,"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC",NA,"S5",2,7460019427,422486567,-202408722,25098925,"Sul","SAO JOAO DO SUL","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,228547307,-61133799,2008-04-01,14,4010,3728,282
9330158,"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","SC",NA,"S5",2,7481021598,359538521,-218974074,-8571219,"Sul","TREZE DE MAIO","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,262648697,-113944845,2008-01-11,14,3639,3367,272
5428587,"COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",1,"Autorizada em Atividade","BA","www.cresolcentral.coop.br","S5",0,501517302,63596879,-29664027,-6226128,"Nordeste","OLIVEIRA DOS BREJINHOS","Singular","Livre Admissão","Clássica","CCCR CRESOL CENTRAL BRASIL",1,29345156,-3741338,2002-12-11,20,2296,2241,55
82639451,"COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.viacredi.coop.br","S4",111,1627257457560,167627535863,-42527929368,14858323408,"Sul","BLUMENAU","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,53567939894,-25926123714,1966-08-18,56,794684,722448,72236
70038237,"COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RN","www.sicredi.com.br/natal/","S5",9,170802954672,9738717211,-3123637911,846320160,"Nordeste","NATAL","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,4129812534,-1241650782,1993-11-19,29,12309,7308,5001
42873828,"COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","MG","www.agrocredi.com.br","S4",104,377906368015,25653762089,-5927953374,1861917864,"Sudeste","GUAXUPE","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",1,8638297875,-2515124639,1992-08-06,30,64621,52652,11969
21110927,"COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","RO","https://www.sicoob.com.br/web/sicoobeucred","S5",4,10636888992,453367772,-308005085,-8023851,"Norte","JI-PARANA","Singular","Empregados ou Servidores","Clássica","CCC DO NORTE DO BRASIL",0,277884943,-69136224,2014-09-24,8,5170,4874,296
54401286,"COOPERATIVA DE CRÉDITO COCRE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SP","www.cocre.com.br","S4",22,282255608944,11671608357,-4404258954,587220755,"Sudeste","PIRACICABA","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",1,4692785285,-2456136173,1969-07-15,53,22197,16677,5520
44401800,"COOPERATIVA DE CRÉDITO COGEM","PADRAO AUDITORIA S/S","02/2022",0,"Autorizada em Atividade","SP","www.cogem.com.br","S5",8,21685501863,7046873098,-938989789,92576851,"Sudeste","SAO BERNARDO DO CAMPO","Singular","Empregados ou Servidores","Clássica",NA,0,1108915798,-256973367,1974-09-16,48,11428,11428,0
11969853,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",8,40640890390,1804454625,-945733458,72300515,"Sul","MEDIANEIRA","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,994752528,-254030373,2010-05-12,12,6913,5961,952
6139650,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL","ANEND AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","RS",NA,"S5",20,60202653320,2262981934,-1923255963,-367892711,"Sul","BENTO GONCALVES","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",0,1945330098,-581630719,2004-02-27,18,15770,13769,2001
7512780,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SC",NA,"S5",39,140983554626,8372451687,-3218436633,330761193,"Sul","AGUAS MORNAS","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,3931590642,-1105552340,2005-07-21,17,27919,23941,3978
5277312,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",15,65230401655,3798602543,-1745987001,-1875839,"Sul","UNIAO DA VITORIA","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1954942746,-623863521,2002-09-02,20,17136,14578,2558
7268499,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",18,104641965799,4990782678,-2170159036,309368570,"Sul","TOLEDO","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,2472309390,-898703412,2005-03-10,17,12052,10393,1659
7925729,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",10,37205550843,2313321483,-937357233,155903906,"Sul","GRANDES RIOS","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1078254144,-323648102,2006-03-29,16,8096,6832,1264
2448310,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR",NA,"S5",11,62462272117,2729581804,-1403552824,141376396,"Sul","CASCAVEL","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1522930091,-405135961,1998-03-03,24,8133,6511,1622
8560508,"COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","PR","www.cresol.com.br","S5",7,45407206928,2617334712,-1092670653,145676126,"Sul","SAO JOAO DO TRIUNFO","Singular","Livre Admissão","Clássica","CCC INT SOL CENTRAL CRESOL BASER",1,1271532214,-553481149,2006-10-27,16,6385,5522,863
53935029,"COOPERATIVA DE CRÉDITO COOCRELIVRE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SP","www.coocrelivre.com.br","S4",11,194326637964,14685464600,-2325432628,483856100,"Sudeste","ORLANDIA","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",1,2416340294,-1849565890,1984-10-28,38,8740,6932,1808
53623781,"COOPERATIVA DE CRÉDITO COOPCRED","LUCIANO GOMES DOS SANTOS","02/2022",0,"Autorizada em Atividade","SP","www.coopcred.com.br","S5",8,43756178623,3125133693,-895269882,191232346,"Sudeste","VALPARAISO","Singular","Livre Admissão","Clássica","CCC DO ESTADO DE SÃO PAULO",0,1176116335,-349973640,1984-07-18,38,7073,4666,2407
2814832,"COOPERATIVA DE CRÉDITO COOPHARMA","D'AGOSTINI CONSULTORIA E AUDITORIA S/S","02/2022",1,"Autorizada em Atividade","SP",NA,"S5",0,2319057339,1329764825,-81718761,23692982,"Sudeste","SAO PAULO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,64401520,-16771235,1998-07-30,24,1393,1393,0
19449602,"COOPERATIVA DE CRÉDITO CREDCOOPER LTDA - SICOOB CREDCOOPER","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG","www.sicoobcredcooper.com.br","S5",27,153287688990,5603803718,-3044063862,801921599,"Sudeste","CARATINGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,3798598815,-2312622918,1984-01-27,38,21842,18448,3394
67096909,"COOPERATIVA DE CRÉDITO CREDICOCAPEC","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.credicocapec.com.br","S4",7,551647867702,10929927674,-3157990604,838430975,"Sudeste","FRANCA","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",0,4151259094,-2752728509,1991-10-25,31,7597,6000,1597
38588174,"COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE","COOPERAUDI AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",34,103757489900,4275623153,-1864144959,258440367,"Sudeste","CONSELHEIRO PENA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2376729930,-725986192,1990-06-04,32,21734,18852,2882
41931445,"COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG","www.sicoobcredifor.com.br","S5",18,135404290328,3623118357,-2036162032,211481008,"Sudeste","FORMIGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2935028411,-965508365,1992-05-26,30,18409,14927,3482
67960229,"COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.crediguacu.com.br","S4",30,319263374898,11622384321,-3956843477,549025934,"Sudeste","DESCALVADO","Singular","Livre Admissão","Plena","CCC DO ESTADO DE SÃO PAULO",0,5036978351,-1636444630,1992-05-28,30,27305,15996,11309
1152097,"COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG","www.sicoobcredimata.com.br","S5",35,101490434710,3967856171,-2231767182,252860485,"Sudeste","VOLTA GRANDE","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,2494157182,-869764366,1996-04-09,26,22521,17429,5092
66262643,"COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU","CONFEDERACAO NACIONAL DE AUDITORIA COOPERATIVA - CNAC","02/2022",0,"Autorizada em Atividade","MG","www.sicoobcredipeu.com.br","S5",6,96368164791,4128744198,-1212409610,381929319,"Sudeste","POMPEU","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,1749206620,-868566791,1991-06-27,31,10084,8762,1322
2197569,"COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","SP","http://www.sicoobcredsaopaulo.coop.br/","S5",13,97656563137,3737120851,-2003058447,-261767942,"Sudeste","SAO JOSE DOS CAMPOS","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,2174772626,-827601020,1997-10-21,25,12189,9242,2947
9512539,"COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.credifoz.coop.br","S5",17,84640528214,7284537200,-3386694905,371531396,"Sul","ITAJAI","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,3527922969,-1436362234,2008-03-26,14,69084,59004,10080
2405189,"COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","credifiesc.coop.br","S5",9,33766461476,2696271457,-1014501655,21353113,"Sul","FLORIANOPOLIS","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,1151076365,-352486218,1998-01-21,24,17221,13747,3474
3612764,"COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS","MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES","02/2022",0,"Autorizada em Atividade","RO",NA,"S5",12,89820721652,4270931644,-1745520640,208456937,"Norte","CACOAL","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,2110995708,-1096893688,2000-01-27,22,8776,6808,1968
10218474,"COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.scrcred.coop.br","S5",21,65941708393,4275613408,-2629867698,50129295,"Sul","SAO BENTO DO SUL","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,2725847015,-1270310695,2008-07-28,14,58660,51593,7067
9590601,"COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.credicomin.coop.br","S5",7,25251534436,1840146190,-709553236,147406296,"Sul","LAGES","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,837999173,-201454876,2008-03-18,14,18508,15353,3155
57987273,"COOPERATIVA DE CRÉDITO DE CAPITAL E EMPRÉSTIMO DOS EMPREGADOS CELETISTAS DE COOPERATIVAS DOS ESTADOS DE SÃO PAULO E MINAS GERAIS - COCREUNI","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.cocreuni.com.br","S5",0,176575941,94143397,-6686169,8137390,"Sudeste","RIBEIRAO PRETO","Singular","Empregados ou Servidores","Capital e Empréstimo",NA,0,5232619,-1449522,1987-09-25,35,116,114,2
10209619,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.","PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","GO","www.sicoobcrediadag.com.br","S5",5,148219870408,10292549338,-3618850003,328385454,"Centro-Oeste","GOIANIA","Singular","Livre Admissão","Clássica","CCC DE GOIAS LTDA",1,4151229428,-2546499439,2008-07-25,14,NA,NA,NA
71261184,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MG",NA,"S5",4,27410088528,976710631,-538965412,125768438,"Sudeste","CARATINGA","Singular","Livre Admissão","Clássica","CCC MINAS GERAIS - CREDIMINAS",0,661685027,-275457372,1994-03-07,28,2111,1472,639
10143743,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC",NA,"S5",6,24667298306,2444688478,-834255848,183804716,"Sul","GUARAMIRIM","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,881947384,-418755574,2008-06-20,14,15276,13586,1690
6910457,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO","MOORE PRISMA AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.credicucar.com.br","S5",3,35434427346,1604710548,-972821217,154284676,"Sudeste","SANTA CRUZ DAS PALMEIRAS","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,1014494582,-438468311,2004-07-27,18,9170,7352,1818
16779741,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","http://www.viacredialtovale.coop.br/","S5",25,155026744570,11358209471,-4953181995,1281726701,"Sul","IBIRAMA","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,5401561771,-2903765745,2012-08-24,10,96224,86576,9648
3326437,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MT",NA,"S5",16,297334876635,5346395881,-3903497808,-168015079,"Centro-Oeste","CUIABA","Singular","Critérios de Associação Mistos – Outros","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,4460378262,-2026568078,1999-08-06,23,22676,16917,5759
10319386,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MS",NA,"S5",3,36038513074,1757463187,-943847508,140463331,"Centro-Oeste","DOURADOS","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,1098056138,-435203823,2008-09-05,14,6221,4047,2174
5247312,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CERRADO MATO-GROSSENSE - SICOOB CERRADO MT","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MT",NA,"S5",8,78648338853,2711689554,-1737424537,-117387036,"Centro-Oeste","RONDONOPOLIS","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,1828274978,-754970987,2002-07-31,20,13159,8852,4307
10262276,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA","HELIO MAZZI JUNIOR","02/2022",0,"Autorizada em Atividade","SP","www.sicoobpaulista.com.br","S5",21,182840288987,5440583206,-3427602516,470323826,"Sudeste","PRESIDENTE PRUDENTE","Singular","Livre Admissão","Clássica","CCCM SICOOB UNIMAIS",0,3947576811,-1513236042,2008-07-17,14,20490,12344,8146
5241619,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT","BAUER AUDITORES ASSOCIADOS","02/2022",0,"Autorizada em Atividade","MT","http://www.sicoob.com.br/sicoobmtms","S5",8,209247984553,6053364858,-2831995967,217283217,"Centro-Oeste","PRIMAVERA DO LESTE","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,3151984434,-1430705514,2002-08-16,20,16049,12322,3727
23623636,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT","CONFEDERACAO NACIONAL DE AUDITORIA COOPERATIVA - CNAC","02/2022",0,"Autorizada em Atividade","MT",NA,"S5",9,157248671264,3926476299,-1851105035,130097514,"Centro-Oeste","SINOP","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,2147645621,-733680128,2015-10-26,7,11083,7351,3732
3427097,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","www.acentra.coop.br","S5",8,33523139837,1984956015,-1265343331,92482535,"Sul","CRICIUMA","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,1291844676,-464902420,1999-09-27,23,26774,22832,3942
1637949,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA","APPROACH AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SP","www.credivale.org.br","S5",12,180835485415,7197593766,-2161677253,550359498,"Sudeste","PRESIDENTE PRUDENTE","Singular","Livre Admissão","Clássica","CCC DO ESTADO DE SÃO PAULO",0,3170011246,-1186623723,1997-01-07,25,11752,7444,4308
7946216,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE","RUSSELL BEDFORD GM AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SP","www.sicoob.com.br/web/sicoobgrandeabc","S5",2,11291482427,479776628,-230027768,1213371,"Sudeste","SANTO ANDRE","Singular","Livre Admissão","Clássica","CCC ESTADO SP - CECRESP",0,253591794,-43309533,2006-03-24,16,2129,1321,808
8742188,"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO","CONFEDERACAO NACIONAL DE AUDITORIA COOPERATIVA - CNAC","02/2022",1,"Autorizada em Atividade","MT",NA,"S5",15,264924001942,6224868777,-4634201137,-45375055,"Centro-Oeste","CUIABA","Singular","Livre Admissão","Clássica","CCC DOS EST DE MT, MS E MUN DE CACOAL/RO",0,4960686948,-3181196947,2007-04-03,15,22752,16996,5756
10548608,"COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP","PEPPE ASSOCIADOS - CONSULTORES & AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","BA","www.uesc.br/uescoop","S5",0,167465130,93455620,-7265748,1012937,"Nordeste","ILHEUS","Singular","Atividade Profissional","Capital e Empréstimo",NA,0,6421516,-1129110,2008-12-10,14,201,201,0
3461243,"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","SC","https://www.acredi.coop.br/","S5",19,76241098376,3871532153,-2830904815,277352049,"Sul","JOINVILLE","Singular","Livre Admissão","Clássica","COOPCENTRAL AILOS",1,2845410103,-944049114,1999-10-05,23,58395,49910,8485
4138455,"COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","RN",NA,"S5",6,66926299799,4367753663,-1951038226,158302108,"Nordeste","NATAL","Singular","Empregados ou Servidores","Clássica","SICOOB CENTRAL NE",1,2227612517,-1097181581,2000-11-09,22,NA,NA,NA
4237413,"COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO","ERNST & YOUNG AUDITORES INDEPENDENTES S/S","02/2022",0,"Autorizada em Atividade","PE","www.sicredinne.com.br/valedosaofrancisco/","S5",4,37881465246,3584692327,-1014379761,164763316,"Nordeste","PETROLINA","Singular","Livre Admissão","Clássica","CENTRAL SICREDI NORTE/NORDESTE",1,1207402870,-415088246,2001-01-15,21,6748,5003,1745
3422007,"COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES","ANEND AUDITORES INDEPENDENTES","02/2022",0,"Autorizada em Atividade","SP","www.bancredi.com.br","S5",4,1598521135,316120518,-113044371,-21121831,"Sudeste","SAO PAULO","Singular","Atividade Profissional","Clássica",NA,0,135230940,-68039270,1999-09-17,23,4196,4184,12
